cust_id,cust_price_sensitivity,cust_lifestage
CUST0000603565,MM,OT
CUST0000603604,MM,OA
CUST0000603688,MM,
CUST0000603772,XX,OT
CUST0000603826,XX,OT
CUST0000604366,UM,OT
CUST0000604610,UM,PE
CUST0000604900,XX,OT
CUST0000605174,UM,OA
CUST0000605341,LA,YF
CUST0000605594,MM,OT
CUST0000605708,LA,YF
CUST0000605952,XX,
CUST0000606154,MM,OT
CUST0000606400,LA,PE
CUST0000606858,MM,OT
CUST0000607068,UM,OT
CUST0000607616,UM,OT
CUST0000607766,MM,
CUST0000608508,MM,YA
CUST0000608511,LA,OA
CUST0000608620,MM,OT
CUST0000608663,LA,OT
CUST0000609232,MM,YF
CUST0000609421,MM,OT
CUST0000609569,LA,PE
CUST0000609675,UM,OA
CUST0000610012,UM,OT
CUST0000610089,UM,PE
CUST0000610284,MM,OT
CUST0000610382,LA,PE
CUST0000610428,LA,OT
CUST0000610573,UM,OT
CUST0000610595,MM,
CUST0000610674,LA,YF
CUST0000610945,LA,OT
CUST0000611030,LA,OT
CUST0000611042,XX,OT
CUST0000611134,MM,YA
CUST0000611296,MM,OF
CUST0000611481,MM,OT
CUST0000611695,UM,
CUST0000611821,LA,OT
CUST0000611895,MM,OA
CUST0000611953,MM,OF
CUST0000612210,UM,PE
CUST0000612267,LA,OF
CUST0000612371,UM,
CUST0000612480,XX,OT
CUST0000612498,MM,OT
CUST0000612602,MM,
CUST0000612909,UM,OT
CUST0000613005,XX,OF
CUST0000613366,UM,
CUST0000613502,MM,OT
CUST0000613659,LA,OT
CUST0000613769,MM,YF
CUST0000614041,UM,OA
CUST0000614175,MM,YF
CUST0000614278,MM,YA
CUST0000614343,UM,YA
CUST0000614846,LA,YF
CUST0000615196,MM,OT
CUST0000615362,UM,YA
CUST0000615814,UM,
CUST0000615829,MM,YA
CUST0000616267,MM,OT
CUST0000616432,MM,OT
CUST0000616650,MM,OT
CUST0000616695,LA,
CUST0000616718,MM,PE
CUST0000617762,XX,OT
CUST0000618249,MM,OT
CUST0000618279,MM,OT
CUST0000618541,XX,
CUST0000618726,XX,OT
CUST0000618910,MM,OT
CUST0000618985,UM,OT
CUST0000619015,LA,OT
CUST0000619031,XX,OT
CUST0000619072,UM,YA
CUST0000619787,UM,PE
CUST0000620035,UM,YA
CUST0000620170,XX,OT
CUST0000620533,MM,OT
CUST0000620656,MM,OT
CUST0000620786,LA,OT
CUST0000620867,UM,OT
CUST0000620921,UM,OT
CUST0000620929,LA,YF
CUST0000621445,UM,OT
CUST0000621694,UM,OT
CUST0000621772,LA,OF
CUST0000621860,MM,PE
CUST0000622126,MM,
CUST0000622531,LA,OT
CUST0000622665,LA,OT
CUST0000622978,MM,OT
CUST0000623087,UM,OT
CUST0000623303,LA,OT
CUST0000623394,LA,YF
CUST0000623415,UM,
CUST0000623801,LA,OT
CUST0000623970,XX,OT
CUST0000624170,MM,YF
CUST0000624683,UM,OT
CUST0000624842,LA,OT
CUST0000624980,XX,OT
CUST0000625484,LA,OT
CUST0000625641,MM,OT
CUST0000626587,LA,OF
CUST0000626899,LA,OT
CUST0000627626,MM,OT
CUST0000627983,MM,YF
CUST0000628056,LA,OF
CUST0000628301,MM,OT
CUST0000628533,MM,
CUST0000628705,UM,YA
CUST0000628773,MM,OT
CUST0000628932,LA,OT
CUST0000629003,MM,OT
CUST0000629332,UM,OA
CUST0000629569,UM,YA
CUST0000629704,LA,YF
CUST0000629728,MM,
CUST0000629791,XX,OT
CUST0000631020,LA,YF
CUST0000631445,MM,OA
CUST0000631712,MM,YF
CUST0000631798,LA,OT
CUST0000631856,UM,OT
CUST0000632050,UM,YA
CUST0000632761,UM,OT
CUST0000633060,XX,OT
CUST0000633336,UM,
CUST0000633360,UM,OT
CUST0000633407,MM,YF
CUST0000633460,LA,PE
CUST0000633483,MM,OT
CUST0000633837,UM,OT
CUST0000633868,MM,OT
CUST0000634199,MM,
CUST0000634671,LA,
CUST0000634693,LA,YF
CUST0000634784,LA,OA
CUST0000634919,MM,PE
CUST0000635024,UM,OA
CUST0000635153,UM,OT
CUST0000635526,LA,OT
CUST0000635984,LA,YF
CUST0000636231,UM,
CUST0000636345,MM,YF
CUST0000637084,MM,OT
CUST0000637466,MM,
CUST0000637538,MM,OT
CUST0000637566,MM,OT
CUST0000637775,UM,
CUST0000638188,MM,OT
CUST0000638436,UM,YA
CUST0000638750,XX,OT
CUST0000638765,XX,OT
CUST0000639103,MM,YA
CUST0000639245,MM,OT
CUST0000639274,UM,
CUST0000639430,UM,YA
CUST0000639530,UM,OT
CUST0000639696,XX,YF
CUST0000639926,LA,OF
CUST0000640069,MM,OT
CUST0000640095,MM,YF
CUST0000640214,MM,OA
CUST0000640297,MM,OT
CUST0000640304,UM,YA
CUST0000640695,MM,YF
CUST0000641059,LA,OT
CUST0000641510,LA,YA
CUST0000641644,XX,OT
CUST0000642022,UM,YA
CUST0000642033,XX,OT
CUST0000642103,MM,OA
CUST0000642242,MM,
CUST0000642434,UM,OT
CUST0000642489,MM,OT
CUST0000642605,UM,OA
CUST0000642691,XX,OT
CUST0000642749,UM,YA
CUST0000643023,LA,OT
CUST0000643072,UM,PE
CUST0000643095,UM,YA
CUST0000643107,LA,YF
CUST0000643225,LA,OF
CUST0000643410,LA,OF
CUST0000643423,UM,OT
CUST0000643482,MM,YA
CUST0000643960,XX,OT
CUST0000644004,LA,
CUST0000644243,MM,PE
CUST0000644550,LA,
CUST0000644552,MM,OT
CUST0000644632,UM,OA
CUST0000644927,UM,OA
CUST0000645135,LA,OT
CUST0000645292,MM,OT
CUST0000645503,XX,OT
CUST0000645660,MM,OT
CUST0000645743,LA,OT
CUST0000645774,MM,OT
CUST0000646378,UM,PE
CUST0000646402,MM,PE
CUST0000646404,MM,YA
CUST0000646413,XX,YF
CUST0000646727,MM,
CUST0000646782,MM,OA
CUST0000646796,MM,OT
CUST0000646899,LA,OA
CUST0000647000,MM,OT
CUST0000647002,LA,OT
CUST0000647016,UM,OT
CUST0000647120,MM,OT
CUST0000647281,LA,OT
CUST0000647381,UM,OT
CUST0000647649,LA,OT
CUST0000647993,MM,OT
CUST0000648182,MM,
CUST0000648398,MM,YA
CUST0000648598,UM,OT
CUST0000648788,MM,YA
CUST0000649480,LA,
CUST0000649759,MM,OT
CUST0000650053,MM,
CUST0000650230,UM,OT
CUST0000650255,UM,YA
CUST0000650512,MM,YF
CUST0000650694,MM,OT
CUST0000650723,UM,OT
CUST0000650760,XX,OT
CUST0000650784,UM,OT
CUST0000650810,LA,OA
CUST0000651171,MM,
CUST0000651261,LA,OT
CUST0000651826,MM,OT
CUST0000652173,LA,
CUST0000652578,LA,YA
CUST0000652579,UM,OT
CUST0000652656,XX,OT
CUST0000652788,LA,
CUST0000653101,LA,
CUST0000653413,LA,OT
CUST0000653545,LA,OT
CUST0000654017,MM,OT
CUST0000654095,UM,OT
CUST0000654184,UM,OT
CUST0000654492,MM,
CUST0000654686,UM,
CUST0000654951,UM,PE
CUST0000655015,MM,OT
CUST0000655152,XX,OT
CUST0000655437,MM,YF
CUST0000655517,UM,OT
CUST0000655617,LA,YA
CUST0000655620,UM,OT
CUST0000656130,MM,YF
CUST0000656319,UM,OA
CUST0000656457,LA,OT
CUST0000656750,MM,
CUST0000656926,MM,YF
CUST0000657147,XX,OT
CUST0000657173,XX,OT
CUST0000657423,LA,YF
CUST0000657439,LA,OT
CUST0000657924,LA,OF
CUST0000658002,UM,OT
CUST0000658225,UM,YF
CUST0000658490,MM,OT
CUST0000658589,MM,YA
CUST0000658739,MM,
CUST0000659009,MM,OT
CUST0000659351,MM,OA
CUST0000659515,MM,YF
CUST0000659646,LA,OT
CUST0000659723,UM,YA
CUST0000659863,UM,OT
CUST0000660590,MM,OT
CUST0000660742,MM,YA
CUST0000661598,LA,YA
CUST0000661833,LA,OT
CUST0000662710,XX,OT
CUST0000662729,UM,OT
CUST0000662876,LA,
CUST0000662970,UM,
CUST0000663137,XX,OT
CUST0000663881,UM,YA
CUST0000664070,MM,OF
CUST0000664278,MM,OT
CUST0000664457,UM,OT
CUST0000664767,LA,OA
CUST0000664935,UM,YA
CUST0000665019,MM,OT
CUST0000665049,UM,YA
CUST0000665227,MM,OT
CUST0000665484,UM,PE
CUST0000665542,UM,OA
CUST0000665835,LA,PE
CUST0000665935,UM,OT
CUST0000666129,XX,OA
CUST0000666276,MM,YF
CUST0000666447,MM,OT
CUST0000667131,LA,OT
CUST0000667692,LA,YF
CUST0000667758,MM,OT
CUST0000668209,UM,
CUST0000668226,XX,PE
CUST0000668892,UM,OT
CUST0000669138,MM,YF
CUST0000669277,MM,OT
CUST0000669669,XX,OT
CUST0000669802,MM,YA
CUST0000670072,LA,OF
CUST0000670118,MM,PE
CUST0000670191,MM,
CUST0000670207,UM,OT
CUST0000670504,LA,OA
CUST0000670651,UM,OT
CUST0000670676,UM,OT
CUST0000670736,MM,YF
CUST0000670740,XX,OT
CUST0000671085,MM,OF
CUST0000671159,MM,OT
CUST0000671253,MM,YA
CUST0000671743,MM,OT
CUST0000672261,MM,YA
CUST0000672263,MM,OT
CUST0000672316,LA,YF
CUST0000672497,UM,OT
CUST0000672560,MM,YA
CUST0000672612,UM,OA
CUST0000672665,UM,OT
CUST0000672930,UM,OT
CUST0000673066,MM,OT
CUST0000673133,XX,OT
CUST0000673197,MM,OT
CUST0000673256,UM,OT
CUST0000673736,UM,OT
CUST0000673744,MM,OT
CUST0000673939,LA,OT
CUST0000674288,LA,YF
CUST0000674372,XX,OT
CUST0000674767,UM,OT
CUST0000674832,MM,OT
CUST0000675272,UM,OT
CUST0000675797,UM,PE
CUST0000675844,UM,PE
CUST0000676167,LA,PE
CUST0000676446,UM,OT
CUST0000676746,LA,YA
CUST0000676995,UM,OA
CUST0000677070,MM,YF
CUST0000677237,MM,
CUST0000677440,MM,OT
CUST0000677532,LA,YA
CUST0000678184,LA,OT
CUST0000678277,MM,
CUST0000678300,LA,OT
CUST0000678391,UM,OT
CUST0000679226,LA,
CUST0000679415,MM,OT
CUST0000679706,LA,YF
CUST0000679829,MM,OT
CUST0000679894,MM,YF
CUST0000680051,LA,PE
CUST0000680311,MM,
CUST0000680689,LA,OA
CUST0000680694,MM,OT
CUST0000680928,MM,YF
CUST0000680972,MM,YF
CUST0000680983,UM,OT
CUST0000681047,UM,OT
CUST0000681227,UM,YA
CUST0000681735,MM,
CUST0000681997,LA,YA
CUST0000682110,MM,
CUST0000682120,MM,YF
CUST0000682138,XX,OT
CUST0000682212,UM,OT
CUST0000682462,LA,YF
CUST0000682663,LA,OT
CUST0000682771,LA,OT
CUST0000683554,MM,YA
CUST0000683624,UM,OT
CUST0000683937,MM,
CUST0000684188,XX,OT
CUST0000684245,MM,YA
CUST0000684627,MM,OT
CUST0000684800,MM,OT
CUST0000685699,MM,YA
CUST0000685886,MM,
CUST0000686045,MM,OT
CUST0000686158,UM,OA
CUST0000686580,LA,OA
CUST0000687027,LA,OA
CUST0000687089,UM,OA
CUST0000687099,MM,YF
CUST0000687290,MM,OT
CUST0000687529,MM,OA
CUST0000687717,LA,YA
CUST0000687859,LA,YF
CUST0000688346,LA,OF
CUST0000688474,XX,OA
CUST0000688867,MM,YA
CUST0000688872,MM,OT
CUST0000689173,XX,OT
CUST0000689293,UM,OT
CUST0000689445,MM,OT
CUST0000689627,MM,OT
CUST0000689800,LA,OT
CUST0000689905,UM,YA
CUST0000689944,XX,
CUST0000690034,MM,OT
CUST0000690291,LA,YF
CUST0000690430,MM,OT
CUST0000690457,LA,YF
CUST0000690481,UM,OA
CUST0000690650,UM,PE
CUST0000690721,LA,YF
CUST0000690958,UM,YA
CUST0000691024,MM,OT
CUST0000691049,UM,OT
CUST0000691264,MM,OT
CUST0000691334,MM,YF
CUST0000692015,MM,YF
CUST0000692058,MM,OT
CUST0000692088,UM,OT
CUST0000692260,UM,OT
CUST0000692485,MM,YF
CUST0000692661,LA,YF
CUST0000692687,LA,
CUST0000692984,MM,YA
CUST0000693014,UM,OT
CUST0000693113,MM,OT
CUST0000693232,UM,YF
CUST0000693463,MM,
CUST0000693465,UM,OT
CUST0000693737,MM,YF
CUST0000693928,MM,YA
CUST0000694237,UM,OT
CUST0000694366,MM,YF
CUST0000694372,MM,OT
CUST0000694395,MM,OT
CUST0000694841,XX,OA
CUST0000694856,MM,OT
CUST0000694871,XX,OT
CUST0000694962,LA,YA
CUST0000695341,LA,YA
CUST0000695407,MM,OT
CUST0000695418,MM,
CUST0000695535,LA,OA
CUST0000696106,MM,OT
CUST0000696692,MM,OT
CUST0000696851,MM,YF
CUST0000696947,LA,OT
CUST0000697061,LA,OA
CUST0000697113,UM,OT
CUST0000697309,XX,YA
CUST0000697356,MM,OT
CUST0000697443,MM,PE
CUST0000697528,MM,OT
CUST0000697836,MM,YF
CUST0000697945,UM,OT
CUST0000698121,UM,OT
CUST0000698369,UM,YF
CUST0000698395,MM,OT
CUST0000698770,MM,OT
CUST0000698870,LA,OF
CUST0000699050,LA,PE
CUST0000699237,UM,OT
CUST0000699276,MM,OT
CUST0000699367,MM,OT
CUST0000699414,MM,PE
CUST0000699742,MM,YF
CUST0000699850,MM,
CUST0000700137,UM,OT
CUST0000700288,MM,OT
CUST0000700591,XX,OT
CUST0000701142,UM,OT
CUST0000701172,LA,YF
CUST0000701483,UM,YA
CUST0000701603,UM,YA
CUST0000701700,MM,OT
CUST0000702039,XX,OT
CUST0000703243,LA,
CUST0000703259,UM,OA
CUST0000703444,MM,OT
CUST0000703687,MM,
CUST0000703822,UM,OT
CUST0000704073,LA,OT
CUST0000705186,XX,OT
CUST0000705250,LA,
CUST0000705251,UM,OA
CUST0000705865,XX,OT
CUST0000705880,LA,YA
CUST0000705963,LA,
CUST0000706178,MM,OT
CUST0000706303,UM,OT
CUST0000706915,MM,OT
CUST0000707553,LA,
CUST0000707560,MM,OT
CUST0000707701,XX,OT
CUST0000707770,LA,PE
CUST0000707875,LA,OA
CUST0000707905,XX,OT
CUST0000708140,MM,OT
CUST0000708142,XX,OT
CUST0000708550,LA,PE
CUST0000708577,MM,YA
CUST0000708714,LA,YA
CUST0000708739,UM,OT
CUST0000708744,XX,YA
CUST0000708813,LA,OT
CUST0000709486,UM,YA
CUST0000709525,MM,OT
CUST0000709956,UM,OT
CUST0000710421,UM,OA
CUST0000710499,MM,YA
CUST0000711122,MM,OT
CUST0000711167,LA,OA
CUST0000711368,LA,OT
CUST0000711617,LA,OT
CUST0000711734,XX,OT
CUST0000711788,UM,
CUST0000711881,LA,OF
CUST0000712188,LA,YF
CUST0000712379,XX,OT
CUST0000712923,MM,OT
CUST0000712948,MM,YA
CUST0000713060,LA,OT
CUST0000713129,MM,OT
CUST0000713144,LA,OT
CUST0000713315,LA,OF
CUST0000713486,LA,PE
CUST0000713789,MM,
CUST0000713874,MM,
CUST0000713877,MM,
CUST0000713934,MM,PE
CUST0000714089,UM,YA
CUST0000714492,XX,OA
CUST0000714601,MM,OT
CUST0000714746,MM,
CUST0000715014,XX,YF
CUST0000715047,UM,YA
CUST0000715087,UM,PE
CUST0000715380,XX,OT
CUST0000715467,MM,OT
CUST0000715676,LA,YA
CUST0000716219,LA,OT
CUST0000716427,MM,OT
CUST0000716624,MM,YF
CUST0000717077,UM,OT
CUST0000717337,MM,OT
CUST0000717372,XX,OA
CUST0000717402,LA,OT
CUST0000717641,XX,OT
CUST0000717649,MM,
CUST0000717763,MM,YA
CUST0000717840,MM,OT
CUST0000718427,MM,OT
CUST0000719018,XX,OT
CUST0000719553,MM,
CUST0000719710,UM,OT
CUST0000719941,UM,OT
CUST0000720080,MM,
CUST0000720348,UM,OT
CUST0000720371,UM,
CUST0000720755,MM,YF
CUST0000720813,UM,
CUST0000721005,MM,YA
CUST0000721310,UM,OT
CUST0000721354,UM,PE
CUST0000721663,MM,OT
CUST0000721845,UM,YA
CUST0000721930,LA,OT
CUST0000722023,MM,OT
CUST0000722230,MM,YA
CUST0000722390,XX,OT
CUST0000722574,XX,OT
CUST0000722790,UM,
CUST0000722945,LA,OT
CUST0000722982,UM,YA
CUST0000723002,UM,YF
CUST0000723580,LA,OF
CUST0000724190,MM,OF
CUST0000724205,LA,YF
CUST0000724208,MM,OT
CUST0000724321,LA,YF
CUST0000724406,MM,YA
CUST0000724424,LA,PE
CUST0000724854,MM,OT
CUST0000724998,UM,YF
CUST0000725068,MM,PE
CUST0000725392,XX,OT
CUST0000725480,LA,OF
CUST0000725482,XX,OT
CUST0000725494,MM,OT
CUST0000725592,MM,OT
CUST0000725670,MM,YF
CUST0000725725,MM,YA
CUST0000726295,LA,PE
CUST0000726362,UM,OA
CUST0000726483,XX,OT
CUST0000726543,UM,OT
CUST0000726635,XX,OT
CUST0000726888,UM,YA
CUST0000726971,XX,OT
CUST0000727182,UM,OT
CUST0000727215,MM,OA
CUST0000727779,UM,
CUST0000727833,UM,OT
CUST0000727862,MM,OT
CUST0000728097,MM,OA
CUST0000728164,UM,OT
CUST0000728277,MM,YF
CUST0000728571,LA,
CUST0000728760,UM,YA
CUST0000728841,UM,OT
CUST0000728882,XX,OT
CUST0000728918,LA,OT
CUST0000728979,UM,OT
CUST0000729056,MM,OT
CUST0000729097,MM,OT
CUST0000729397,MM,YA
CUST0000729516,MM,OT
CUST0000729898,UM,PE
CUST0000730021,LA,YA
CUST0000730173,XX,OT
CUST0000730199,LA,
CUST0000730320,XX,OT
CUST0000730353,UM,OA
CUST0000730395,XX,OT
CUST0000730476,MM,OT
CUST0000730479,MM,OT
CUST0000730614,UM,PE
CUST0000730815,LA,OT
CUST0000731373,MM,PE
CUST0000731413,MM,YA
CUST0000731762,UM,PE
CUST0000732049,MM,
CUST0000732461,XX,OT
CUST0000732836,UM,YF
CUST0000732985,UM,OT
CUST0000733029,MM,PE
CUST0000733209,LA,OA
CUST0000733822,MM,OT
CUST0000733828,LA,OA
CUST0000733897,MM,YF
CUST0000734005,LA,YF
CUST0000734039,UM,PE
CUST0000734554,UM,OT
CUST0000734637,UM,OT
CUST0000734827,UM,OT
CUST0000734885,UM,OT
CUST0000735077,MM,OF
CUST0000735379,UM,OA
CUST0000735706,MM,YA
CUST0000735801,UM,OT
CUST0000736259,MM,
CUST0000736409,LA,OT
CUST0000736933,LA,
CUST0000737119,MM,YF
CUST0000737314,XX,OT
CUST0000737373,MM,OT
CUST0000737688,UM,PE
CUST0000737915,UM,YF
CUST0000738078,XX,YF
CUST0000738098,LA,
CUST0000738183,MM,
CUST0000739208,LA,OT
CUST0000739370,LA,YF
CUST0000740028,MM,PE
CUST0000740133,MM,
CUST0000740535,XX,OT
CUST0000740844,MM,OT
CUST0000740845,MM,OA
CUST0000740863,UM,OT
CUST0000741143,MM,OT
CUST0000741224,LA,
CUST0000741274,LA,YA
CUST0000741361,MM,OT
CUST0000741685,XX,OT
CUST0000741765,UM,YA
CUST0000741801,MM,YA
CUST0000741966,XX,OT
CUST0000742196,UM,YF
CUST0000742753,UM,OT
CUST0000742968,MM,OT
CUST0000743676,LA,YF
CUST0000744032,XX,PE
CUST0000744050,MM,PE
CUST0000744271,LA,YA
CUST0000744374,LA,
CUST0000744571,LA,YF
CUST0000744587,UM,YA
CUST0000744624,UM,YA
CUST0000744645,MM,YA
CUST0000744653,MM,
CUST0000744787,LA,OF
CUST0000744854,UM,OT
CUST0000744925,MM,OA
CUST0000744976,LA,OA
CUST0000745119,XX,
CUST0000745452,UM,OT
CUST0000745988,XX,OT
CUST0000745995,UM,
CUST0000746165,UM,YA
CUST0000746234,MM,YA
CUST0000746315,MM,OF
CUST0000746359,MM,OA
CUST0000746502,UM,YA
CUST0000746630,UM,OT
CUST0000746809,MM,OT
CUST0000746862,UM,PE
CUST0000747344,LA,PE
CUST0000747426,MM,YA
CUST0000747752,UM,OT
CUST0000748260,XX,OT
CUST0000748625,MM,
CUST0000748686,XX,
CUST0000749091,LA,OT
CUST0000749213,UM,YF
CUST0000749264,UM,YF
CUST0000749956,MM,YF
CUST0000750072,MM,OT
CUST0000750549,LA,YF
CUST0000750925,XX,OT
CUST0000751357,LA,OA
CUST0000751452,XX,OT
CUST0000751821,MM,YA
CUST0000752292,UM,OT
CUST0000752305,UM,YF
CUST0000752500,UM,YF
CUST0000752545,MM,OT
CUST0000752715,MM,
CUST0000752874,LA,YF
CUST0000752951,LA,OT
CUST0000753263,LA,PE
CUST0000753352,LA,OT
CUST0000753421,UM,OT
CUST0000753729,LA,OT
CUST0000753818,MM,OT
CUST0000753950,UM,YA
CUST0000754299,LA,OT
CUST0000754655,MM,OT
CUST0000754664,LA,OT
CUST0000754753,MM,OT
CUST0000755563,LA,OT
CUST0000755583,MM,
CUST0000755734,MM,OA
CUST0000756098,MM,OT
CUST0000756203,XX,OT
CUST0000756628,MM,OT
CUST0000756732,LA,YF
CUST0000756805,LA,OF
CUST0000757203,UM,YF
CUST0000757252,XX,OT
CUST0000757309,UM,OA
CUST0000757371,LA,
CUST0000757582,MM,OT
CUST0000758105,UM,OF
CUST0000758238,MM,OT
CUST0000758403,LA,
CUST0000758801,UM,OT
CUST0000758911,UM,YA
CUST0000759041,XX,YA
CUST0000759306,XX,OT
CUST0000759545,LA,YF
CUST0000759603,XX,OT
CUST0000759622,MM,OT
CUST0000759771,MM,OA
CUST0000759792,MM,YA
CUST0000759943,MM,OT
CUST0000759949,MM,OA
CUST0000760115,MM,OF
CUST0000760393,LA,YF
CUST0000760436,UM,PE
CUST0000760686,XX,YA
CUST0000760764,LA,OA
CUST0000760869,MM,OT
CUST0000760909,MM,OT
CUST0000760924,XX,OT
CUST0000760937,LA,
CUST0000761005,LA,
CUST0000761326,MM,YF
CUST0000761811,UM,OT
CUST0000761936,XX,OT
CUST0000762076,UM,YA
CUST0000762118,LA,
CUST0000762485,LA,YF
CUST0000762902,XX,OA
CUST0000762907,MM,YA
CUST0000763030,UM,OT
CUST0000763129,MM,OT
CUST0000763358,UM,YA
CUST0000763608,UM,OT
CUST0000763659,LA,OT
CUST0000763704,LA,PE
CUST0000764077,UM,OT
CUST0000764276,UM,YF
CUST0000764520,MM,YF
CUST0000764768,UM,OT
CUST0000765586,UM,OA
CUST0000765723,LA,OF
CUST0000765740,MM,
CUST0000766155,LA,
CUST0000766169,MM,YA
CUST0000766193,UM,
CUST0000766418,XX,OA
CUST0000766744,MM,YA
CUST0000766908,MM,OT
CUST0000767090,XX,OT
CUST0000767141,UM,YA
CUST0000767153,XX,OT
CUST0000767244,MM,OT
CUST0000767293,MM,OT
CUST0000767319,XX,YA
CUST0000767429,XX,OT
CUST0000767525,MM,YA
CUST0000767872,LA,OT
CUST0000767888,LA,YF
CUST0000768294,MM,OA
CUST0000768393,MM,YF
CUST0000768513,XX,OT
CUST0000768576,XX,OT
CUST0000768676,XX,OT
CUST0000769276,XX,OT
CUST0000769692,LA,
CUST0000770036,MM,YA
CUST0000770451,MM,OT
CUST0000771292,UM,OT
CUST0000771531,MM,YF
CUST0000771758,MM,PE
CUST0000772017,LA,OT
CUST0000772274,MM,YF
CUST0000772370,MM,
CUST0000772385,UM,OT
CUST0000772608,MM,PE
CUST0000772617,MM,YA
CUST0000772661,MM,PE
CUST0000773129,XX,OT
CUST0000773381,MM,OT
CUST0000773721,UM,OA
CUST0000774006,MM,
CUST0000774924,UM,YA
CUST0000774988,MM,OT
CUST0000775212,MM,OT
CUST0000775362,UM,OT
CUST0000775922,UM,OA
CUST0000776056,LA,YA
CUST0000776068,MM,YA
CUST0000776226,UM,OT
CUST0000776361,XX,YF
CUST0000776575,LA,YF
CUST0000776591,LA,PE
CUST0000776916,UM,OT
CUST0000777126,LA,PE
CUST0000777452,MM,
CUST0000777454,MM,YA
CUST0000777734,LA,OT
CUST0000777787,MM,OT
CUST0000777842,UM,OA
CUST0000778176,XX,OT
CUST0000778224,MM,YF
CUST0000779812,MM,OT
CUST0000779956,UM,OT
CUST0000780100,UM,YA
CUST0000780146,LA,YA
CUST0000780442,MM,OT
CUST0000780587,XX,OT
CUST0000780652,MM,OA
CUST0000780822,XX,OF
CUST0000780835,UM,YF
CUST0000780880,UM,OT
CUST0000780958,MM,PE
CUST0000781005,UM,YA
CUST0000781190,MM,YA
CUST0000781259,UM,YF
CUST0000781826,LA,OT
CUST0000781911,UM,OT
CUST0000782062,MM,OT
CUST0000782246,UM,YF
CUST0000782307,XX,OT
CUST0000782392,XX,OT
CUST0000782600,UM,
CUST0000782631,UM,YF
CUST0000783073,UM,OA
CUST0000783429,UM,OA
CUST0000783946,LA,OA
CUST0000784004,UM,OT
CUST0000784006,UM,PE
CUST0000784166,LA,OT
CUST0000784298,MM,OT
CUST0000784376,XX,OT
CUST0000784547,UM,PE
CUST0000784973,MM,OT
CUST0000785166,MM,OT
CUST0000785295,UM,
CUST0000785369,MM,YA
CUST0000785475,UM,OT
CUST0000785478,MM,
CUST0000785583,MM,PE
CUST0000785611,UM,YA
CUST0000785769,UM,OT
CUST0000785789,MM,OT
CUST0000785984,UM,OT
CUST0000786243,MM,YA
CUST0000786608,MM,OF
CUST0000786778,MM,OA
CUST0000786966,XX,YA
CUST0000787036,LA,OT
CUST0000787129,MM,
CUST0000787270,XX,OT
CUST0000787337,XX,PE
CUST0000787465,UM,
CUST0000787661,LA,OT
CUST0000788031,LA,OT
CUST0000788111,MM,
CUST0000788315,MM,OA
CUST0000788459,XX,OT
CUST0000788532,MM,OA
CUST0000788616,UM,YF
CUST0000788668,LA,
CUST0000788910,LA,OT
CUST0000789075,LA,YF
CUST0000789114,MM,
CUST0000789469,MM,YA
CUST0000789574,MM,OT
CUST0000790651,XX,OT
CUST0000790691,MM,OF
CUST0000790937,MM,
CUST0000791300,XX,OT
CUST0000791687,UM,OA
CUST0000792017,LA,OT
CUST0000792272,UM,YA
CUST0000792811,UM,OT
CUST0000793074,LA,
CUST0000793281,MM,YF
CUST0000793310,LA,YF
CUST0000793321,MM,OF
CUST0000793465,LA,YA
CUST0000793540,LA,OT
CUST0000793613,XX,OT
CUST0000794349,MM,OA
CUST0000794394,MM,YA
CUST0000794432,UM,OA
CUST0000794691,MM,OA
CUST0000794762,XX,OA
CUST0000794797,LA,OT
CUST0000794814,LA,YF
CUST0000794930,UM,OT
CUST0000795313,MM,OA
CUST0000795550,LA,YA
CUST0000795922,LA,OT
CUST0000795954,UM,
CUST0000796072,MM,OA
CUST0000796175,XX,OT
CUST0000796287,LA,OT
CUST0000796363,MM,OT
CUST0000797024,UM,PE
CUST0000797094,LA,YA
CUST0000797294,LA,YF
CUST0000797664,UM,OT
CUST0000797753,MM,
CUST0000797755,MM,YF
CUST0000797981,LA,OT
CUST0000798179,UM,YF
CUST0000798688,MM,PE
CUST0000798970,MM,PE
CUST0000799729,XX,OT
CUST0000799807,MM,OT
CUST0000800237,MM,OT
CUST0000800320,MM,OT
CUST0000800342,MM,
CUST0000800630,MM,OT
CUST0000801309,LA,OT
CUST0000801895,UM,PE
CUST0000802332,XX,OT
CUST0000802534,LA,OF
CUST0000802910,UM,YF
CUST0000803009,MM,OT
CUST0000803065,MM,YF
CUST0000803106,MM,
CUST0000803113,UM,PE
CUST0000803214,MM,OT
CUST0000804275,MM,OT
CUST0000804462,LA,OT
CUST0000804675,MM,OT
CUST0000804925,UM,OA
CUST0000805089,UM,OT
CUST0000805188,UM,
CUST0000805211,UM,OT
CUST0000805509,MM,OT
CUST0000805533,MM,OT
CUST0000805536,MM,YA
CUST0000805651,LA,OF
CUST0000805724,XX,OT
CUST0000805786,MM,
CUST0000805881,MM,YF
CUST0000805980,XX,OT
CUST0000806277,XX,OT
CUST0000806331,UM,OT
CUST0000806489,UM,YF
CUST0000806551,LA,YF
CUST0000807176,UM,OT
CUST0000807225,MM,YF
CUST0000807319,MM,YA
CUST0000807441,MM,YA
CUST0000807896,MM,
CUST0000807919,MM,OT
